stop_name,stop_lat,stop_lon,Bezirk,Bezirk_Name
Berner Straße,53.618973,10.149236,5,Wandsbek
Bernhard-Nocht-Straße,53.547108,9.962908,1,Hamburg-Mitte
Bernstorffstraße,53.56011,9.959838,1,Hamburg-Mitte
Bertha-Uhl-Kamp,53.56507,9.870372,2,Altona
Berufsförderungswerk,53.611996,10.115441,5,Wandsbek
Berufsschulcampus Elbinsel,53.500515,10.001577,1,Hamburg-Mitte
Berufsschulzentrum Bergedorf,53.491673,10.182629,6,Bergedorf
Berzeliusstraße (Mitte),53.534145,10.097209,1,Hamburg-Mitte
Berzeliusstraße (West),53.535736,10.088246,1,Hamburg-Mitte
Berzeliusstraße 42,53.5346,10.094672,1,Hamburg-Mitte
Bethesda Krankenhaus Bergedorf,53.48593,10.234084,6,Bergedorf
Bethesdastraße,53.558258,10.039221,1,Hamburg-Mitte
Beutnerring,53.443295,9.955702,7,Harburg
Beutnerring (Kehre),53.44358,9.953676,7,Harburg
Bezirksamt Eimsbüttel,53.572342,9.978527,3,Eimsbüttel
Bezirksamt Nord,53.590515,9.987395,4,Hamburg-Nord
Bf. Dammtor,53.561047,9.990305,3,Eimsbüttel
Bf. Harburg (Großmoordamm),53.45759,9.99336,7,Harburg
Bf. Rahlstedt (Amtsstraße),53.60365,10.153971,5,Wandsbek
Bf. Rahlstedt (Doberaner Weg),53.604465,10.153283,5,Wandsbek
Biedermannplatz,53.579872,10.032292,4,Hamburg-Nord
Billbrookdeich,53.535892,10.076967,1,Hamburg-Mitte
Billbrookdeich (Ost),53.531006,10.111259,1,Hamburg-Mitte
Billbrookdeich 210,53.534744,10.104992,1,Hamburg-Mitte
Bille-Bad,53.493053,10.214868,6,Bergedorf
Billerhuder Insel,53.54424,10.058714,1,Hamburg-Mitte
Billhorner Brückenstraße,53.540394,10.032009,1,Hamburg-Mitte
Billhorner Deich,53.534184,10.042491,1,Hamburg-Mitte
Billhorner Deich (Wasserforum),53.533688,10.041544,1,Hamburg-Mitte
Billhorner Mühlenweg,53.536453,10.034915,1,Hamburg-Mitte
Billhorner Röhrendamm,53.537834,10.030861,1,Hamburg-Mitte
Billstedter Hauptstraße,53.540302,10.100612,1,Hamburg-Mitte
Billstedter Mühlenweg,53.533318,10.115392,1,Hamburg-Mitte
Billstieg,53.534096,10.108459,1,Hamburg-Mitte
Billstieg (Kehre),53.533573,10.109516,1,Hamburg-Mitte
Billstraße,53.54141,10.033376,1,Hamburg-Mitte
Billwerder (Feuerwehr),53.504555,10.135662,6,Bergedorf
Billwerder Billdeich (Ost),53.4962,10.179817,6,Bergedorf
Billwerder Billdeich (West),53.52341,10.112282,6,Bergedorf
Billwerder Billdeich 174,53.509834,10.129381,6,Bergedorf
Billwerder Billdeich 318,53.50127,10.147495,6,Bergedorf
Billwerder Billdeich 356,53.50229,10.153596,6,Bergedorf
Billwerder Bucht,53.523037,10.067579,6,Bergedorf
Billwerder Kirche,53.514362,10.127723,6,Bergedorf
Billwerder Ring (Ost),53.494347,10.121631,6,Bergedorf
Billwerder Straße (HAW),53.492878,10.198327,6,Bergedorf
Billwiese,53.491226,10.188448,6,Bergedorf
Bindfeldweg,53.62241,9.941603,3,Eimsbüttel
Binnenfeldredder,53.503654,10.210635,6,Bergedorf
Birkenallee (Süd),53.597504,10.141005,5,Wandsbek
Birtstraße,53.575405,10.092194,5,Wandsbek
Bismarckstraße,53.57669,9.969378,3,Eimsbüttel
Bissingstraße,53.469563,9.962963,7,Harburg
Björnsonweg,53.566288,9.793647,2,Altona
Blankenese (Fähre),53.557034,9.803783,2,Altona
Blankeneser Friedhof,53.576363,9.802562,2,Altona
Blaue Brücke,53.538895,10.083877,1,Hamburg-Mitte
Blaumeisenweg,53.45107,9.943287,7,Harburg
Bleickenallee (Kinderkrankenhaus),53.55115,9.918369,2,Altona
Blohmstraße,53.467182,9.981838,7,Harburg
Blomkamp,53.577286,9.859965,2,Altona
Blumensand Abzweigung,53.50035,9.968533,1,Hamburg-Mitte
Blättnerring,53.43323,9.986472,7,Harburg
Blücherstraße,53.54922,9.950283,2,Altona
Boberg,53.51442,10.167313,6,Bergedorf
Boberger Drift,53.51365,10.17088,6,Bergedorf
Boberger Furtweg,53.506393,10.164032,6,Bergedorf
Bogenstraße,53.574013,9.972849,3,Eimsbüttel
Bojendamm,53.50265,10.170712,6,Bergedorf
Bojeweg,53.500538,10.174828,6,Bergedorf
Boltenhagener Straße,53.60011,10.137445,5,Wandsbek
Bookweetenkamp,53.57592,9.749125,2,Altona
Borchertring,53.614796,10.067446,5,Wandsbek
Borgfelder Straße,53.55471,10.03364,1,Hamburg-Mitte
Borghorst,53.439953,10.303151,6,Bergedorf
Bornkampsweg,53.563976,9.919296,2,Altona
Bornmühlenweg,53.49935,10.210542,6,Bergedorf
Borsigstraße (Mitte),53.5332,10.074667,1,Hamburg-Mitte
Borstelmannsweg,53.550404,10.049664,1,Hamburg-Mitte
Borstelmannsweg 133,53.548187,10.051058,1,Hamburg-Mitte
Bostelbek,53.47085,9.932039,7,Harburg
Bovestraße,53.568977,10.085613,5,Wandsbek
Braamkamp,53.601585,9.996808,4,Hamburg-Nord
Brabandstraße,53.613373,10.008841,4,Hamburg-Nord
Bramfelder Dorfplatz,53.614872,10.076273,5,Wandsbek
Bramfelder See,53.618668,10.073695,5,Wandsbek
Bramkoppel,53.661568,10.106993,5,Wandsbek
Braune Brücke,53.54676,10.061086,1,Hamburg-Mitte
Bredenbekstraße,53.692806,10.131233,5,Wandsbek
Bredowbrücke,53.529526,10.076534,1,Hamburg-Mitte
Bredowstraße (Mitte),53.52432,10.083836,1,Hamburg-Mitte
Bredowstraße (Ost),53.51917,10.096671,1,Hamburg-Mitte
Breitenfelder Straße,53.587135,9.975492,4,Hamburg-Nord
Breslauer Straße,53.520355,9.958863,1,Hamburg-Mitte
Brillkamp,53.64664,10.049136,5,Wandsbek
Brockdorffstraße,53.59647,10.152537,5,Wandsbek
Brombeerweg (West),53.62787,10.026722,4,Hamburg-Nord
BrookHus,53.71425,10.139533,5,Wandsbek
Brucknerstraße (Arbeitsgerichte),53.583565,10.033423,4,Hamburg-Nord
Brunnenstieg,53.53385,9.870787,1,Hamburg-Mitte
Brunsberg,53.594154,9.966655,3,Eimsbüttel
Brunskamp,53.59385,10.181344,5,Wandsbek
Brünschentwiete,53.583153,9.7419,2,Altona
Bubendey-Ufer,53.540123,9.885367,1,Hamburg-Mitte
Bubendey-Ufer (Fähre),53.539482,9.88472,1,Hamburg-Mitte
Buchenstieg,53.64824,10.185723,5,Wandsbek
Buchholzer Weg,53.43171,9.983503,7,Harburg
Buchwaldstraße,53.59928,10.162704,5,Wandsbek
Buddenbrookweg,53.626236,10.116724,5,Wandsbek
Bullenhuser Damm (Ost),53.54216,10.051934,1,Hamburg-Mitte
Bullenhuser Damm (West),53.542664,10.04282,1,Hamburg-Mitte
Bullenkoppel,53.595306,10.091521,5,Wandsbek
Bundesstraße,53.569202,9.974067,3,Eimsbüttel
Burbekstraße,53.616108,9.874913,3,Eimsbüttel
Burgwedelkamp,53.64273,9.915801,3,Eimsbüttel
Burgwedeltwiete,53.641937,9.911556,3,Eimsbüttel
Burgweide,53.486595,10.022823,1,Hamburg-Mitte
Burmesterstraße,53.587444,10.036916,4,Hamburg-Nord
Busbrookhöhe,53.62192,10.130288,5,Wandsbek
Buschrosenweg,53.601643,10.062552,5,Wandsbek
Böcklerstraße,53.56344,10.107687,1,Hamburg-Mitte
Böcklinstraße,53.56297,9.887127,2,Altona
Böckmannstraße,53.55488,10.015153,1,Hamburg-Mitte
Bökenbarg,53.69658,10.100372,5,Wandsbek
Böttcherkamp,53.59347,9.852923,2,Altona
Böttgerstraße,53.56835,9.995527,3,Eimsbüttel
Bünte,53.455273,9.943109,7,Harburg
Bürgerweide (Ost),53.559242,10.03874,1,Hamburg-Mitte
Carl-Bremer-Ring,53.603027,10.084528,5,Wandsbek
Carl-Cohn-Straße,53.607338,10.005449,4,Hamburg-Nord
Carlsbrack,53.40358,10.196663,6,Bergedorf
Caspar-Voght-Straße,53.560364,10.061517,1,Hamburg-Mitte
Celsiusweg,53.56197,9.92295,2,Altona
Charitas-Bischoff-Treppe,53.559246,9.80512,2,Altona
Claudiusstraße,53.56476,10.071226,5,Wandsbek
Claus-Ferck-Straße,53.651722,10.167066,5,Wandsbek
Container Terminal Burchardkai,53.52665,9.929721,1,Hamburg-Mitte
Container Terminal EUROGATE,53.523037,9.924048,1,Hamburg-Mitte
Cornehlsweg,53.647034,10.177946,5,Wandsbek
Cranz (Fähre),53.535374,9.779358,7,Harburg
Cranzer Elbdeich,53.540363,9.774653,7,Harburg
Culinstraße,53.551964,10.073196,1,Hamburg-Mitte
Curslack (Feuerwehr),53.450047,10.222039,6,Bergedorf
Curslacker Brückendamm,53.46294,10.199357,6,Bergedorf
Curslacker Deich 200,53.452732,10.219753,6,Bergedorf
Curslacker Deich 336,53.463787,10.208009,6,Bergedorf
Curslacker Heerweg 118,53.459167,10.234421,6,Bergedorf
Curslacker Heerweg 258,53.473587,10.239117,6,Bergedorf
Curt-Bär-Weg,53.48401,10.158719,6,Bergedorf
Cuxhavener Straße (West),53.467327,9.809145,7,Harburg
Dahlgrünring,53.483414,10.018633,1,Hamburg-Mitte
Dahrendorfweg,53.5569,10.106458,1,Hamburg-Mitte
Daimlerstraße,53.55604,9.921478,2,Altona
Dakarweg,53.602783,10.025297,4,Hamburg-Nord
Dallbregen,53.61889,9.896189,3,Eimsbüttel
Dannerallee,53.559044,10.108644,1,Hamburg-Mitte
Darbovenstieg,53.572025,9.824428,2,Altona
Davidstraße,53.549427,9.961648,1,Hamburg-Mitte
Deelwisch,53.59836,9.941945,3,Eimsbüttel
Deepenbrook (Möbel Höffner),53.621017,9.90837,3,Eimsbüttel
Deichtorhallen,53.546288,10.007863,1,Hamburg-Mitte
Dempwolffstraße,53.45787,9.9658,7,Harburg
Denickestraße,53.458984,9.956621,7,Harburg
Denksteinweg,53.5711,10.131135,5,Wandsbek
Dernauer Straße,53.58068,10.08632,5,Wandsbek
Dessauer Straße,53.523514,10.007578,1,Hamburg-Mitte
Diagonalstraße,53.549255,10.059458,1,Hamburg-Mitte
Dimpfelweg,53.552814,10.049256,1,Hamburg-Mitte
Distelacker,53.46835,9.855666,7,Harburg
Distelkoppel,53.635937,10.043473,5,Wandsbek
Domstraße,53.548214,9.994587,1,Hamburg-Mitte
Dorferbogen,53.468094,10.067193,6,Bergedorf
Dornröschenweg,53.648354,9.920663,3,Eimsbüttel
Dorotheenstraße,53.587288,10.004988,4,Hamburg-Nord
Dortmunder Straße,53.673626,9.994302,4,Hamburg-Nord
Dradenau,53.525143,9.900103,1,Hamburg-Mitte
Dradenauer Deichweg,53.51125,9.900577,7,Harburg
Dragonerstall,53.555622,9.982055,1,Hamburg-Mitte
Dratelnstraße,53.498722,9.999129,1,Hamburg-Mitte
Dreyerpfad,53.6535,10.006805,4,Hamburg-Nord
Drosselstieg,53.671318,10.061128,5,Wandsbek
Durchdeich (Süd),53.44121,10.121585,6,Bergedorf
Durchdeich 141,53.45197,10.135808,6,Bergedorf
Dörpsweg,53.611053,9.911525,3,Eimsbüttel
Düpenautal,53.568703,9.834869,2,Altona
EEZ (Julius-Brecht-Straße),53.569977,9.861431,2,Altona
EKZ Hummelsbüttel,53.642536,10.048006,5,Wandsbek
EUROPA-CENTER Air30,53.537807,9.864247,1,Hamburg-Mitte
Ebeersreye,53.595306,10.114684,5,Wandsbek
Eckerkoppel,53.600002,10.118061,5,Wandsbek
Eckerwiese,53.59913,10.108606,5,Wandsbek
Eckhoffplatz (Lurup Center),53.590897,9.873577,2,Altona
Eddelbüttelkamp,53.439217,9.965422,7,Harburg
Eekholtesweg,53.54151,10.083597,1,Hamburg-Mitte
Eggerskamp,53.610718,10.156506,5,Wandsbek
Ehestorfer Weg (Mitte),53.455006,9.937112,7,Harburg
Eichbaumsee,53.487503,10.104712,6,Bergedorf
Eichberg,53.61298,10.16506,5,Wandsbek
Eichenallee,53.62711,10.077023,4,Hamburg-Nord
Eichenlohweg,53.60793,10.044474,5,Wandsbek
Eichholzfelder Deich,53.479305,10.091168,6,Bergedorf
Eichtalstraße,53.57793,10.089149,5,Wandsbek
Eichwischen,53.614403,10.171159,5,Wandsbek
Eidelstedter Brook,53.622517,9.908734,3,Eimsbüttel
Eidelstedter Weg,53.580894,9.957124,3,Eimsbüttel
Eimsbütteler Marktplatz,53.573227,9.946292,3,Eimsbüttel
Einhausring,53.434048,9.989906,7,Harburg
Einkaufszentrum Steilshoop,53.61037,10.058752,5,Wandsbek
Einlagedeich,53.479607,10.045565,1,Hamburg-Mitte
Eisenhansweg,53.645336,9.921958,3,Eimsbüttel
Eissporthalle,53.604137,10.11966,5,Wandsbek
Eißendorfer Mühlenweg,53.448177,9.961742,7,Harburg
Eißendorfer Pferdeweg (Mitte),53.462788,9.949801,7,Harburg
Eißendorfer Pferdeweg (Nord),53.47103,9.945688,7,Harburg
Eißendorfer Straße (TU ),53.459126,9.970451,7,Harburg
Elbberg,53.5453,9.931367,2,Altona
Elbbrücken,53.53523,10.023623,1,Hamburg-Mitte
Elbe-Einkaufszentrum,53.571808,9.861906,2,Altona
Elbhöhenweg,53.56192,9.792463,2,Altona
Elbphilharmonie,53.54033,9.986437,1,Hamburg-Mitte
Elbschloßstraße (Seegerichtshof),53.54914,9.85277,2,Altona
Elbuferweg,53.5543,9.820719,2,Altona
Elisabeth-von-Thadden-Kehre,53.480183,10.167457,6,Bergedorf
Ellernreihe,53.606274,10.081272,5,Wandsbek
Ellernreihe (Mitte),53.608402,10.080218,5,Wandsbek
Elversweg,53.47365,10.079426,6,Bergedorf
Emder Straße,53.52993,9.878865,1,Hamburg-Mitte
Emekesweg,53.646786,10.077192,5,Wandsbek
Emilie-Günther-Weg,53.50247,10.194776,6,Bergedorf
Emkendorfstraße,53.55561,9.890655,2,Altona
Emmauskirche,53.59013,10.10828,5,Wandsbek
Energie-Campus Bergedorf,53.477154,10.203794,6,Bergedorf
Engelbrechtweg,53.598118,9.856582,2,Altona
Entenwerder Stieg,53.53036,10.042819,1,Hamburg-Mitte
Eppendorfer Marktplatz,53.59282,9.988974,4,Hamburg-Nord
Eppendorfer Park (UKE),53.590084,9.978595,4,Hamburg-Nord
Eppendorfer Weg (Ost),53.582,9.971887,3,Eimsbüttel
Erdkampsweg (Ost),53.628128,10.024506,4,Hamburg-Nord
Erich-Ziegel-Ring,53.612106,10.063842,5,Wandsbek
Ericusspitze,53.546047,10.003195,1,Hamburg-Mitte
Erlenbruch,53.481964,9.86763,7,Harburg
Ermlandweg,53.64902,9.992316,4,Hamburg-Nord
Erna-Mohr-Kehre,53.478542,10.177353,6,Bergedorf
Ernastraße,53.518646,9.983159,1,Hamburg-Mitte
Ernst-August-Schleuse,53.524113,9.981913,1,Hamburg-Mitte
Ernst-August-Straße,53.549553,9.898283,2,Altona
Eschenhofweg,53.47138,10.232622,6,Bergedorf
Essener Straße,53.67103,9.992137,4,Hamburg-Nord
Estebogen,53.530678,9.772033,7,Harburg
Euckenstraße,53.58865,10.125415,5,Wandsbek
Eulenkamp,53.58333,10.072693,5,Wandsbek
Eulenkrugstraße,53.646393,10.158662,5,Wandsbek
Eurokombi,53.53435,9.887313,1,Hamburg-Mitte
Eva-Rühmkorf-Straße,53.561375,9.940549,2,Altona
Eversween (Mitte),53.489105,9.978603,1,Hamburg-Mitte
Eversween (Nord),53.496937,9.97598,1,Hamburg-Mitte
Eversween (Süd),53.484093,9.979391,1,Hamburg-Mitte
Fabriciusstraße,53.608536,10.067454,5,Wandsbek
Fabriciusstraße (Mitte),53.604847,10.065926,5,Wandsbek
Fabrik,53.55651,9.929546,2,Altona
Fahrenkrön,53.61935,10.096608,5,Wandsbek
Falkenstein,53.566776,9.779377,2,Altona
Falkensteiner Ufer (ElbeCamp),53.564987,9.763934,2,Altona
Falkentaler Weg,53.5595,9.790984,2,Altona
Fangdieckstraße,53.601345,9.889548,2,Altona
Fanny-Lewald-Ring,53.47667,10.176021,6,Bergedorf
Farnhornweg,53.59357,9.88292,2,Altona
Farnstieg,53.57635,9.752907,2,Altona
Fasanengrund,53.480125,10.076006,6,Bergedorf
Fehrsweg,53.631744,10.020058,4,Hamburg-Nord
Feiningerstraße,53.529747,10.14831,1,Hamburg-Mitte
Feldblumenweg,53.66459,10.106588,5,Wandsbek
Feldrosenweg,53.613884,9.885505,3,Eimsbüttel
Felix-Jud-Ring (Mitte),53.481297,10.15387,6,Bergedorf
Fersenweg,53.432858,10.158169,6,Bergedorf
Feuerbergstraße,53.614113,10.035741,4,Hamburg-Nord
Feuerteichweg,53.436478,9.966759,7,Harburg
Feuerwehrakademie,53.52669,10.07969,1,Hamburg-Mitte
Fichtestraße,53.568512,10.051441,5,Wandsbek
Fiddigshagen,53.47909,10.197514,6,Bergedorf
Fiersbarg,53.689644,10.09621,5,Wandsbek
Finkenwerder,53.53638,9.878863,1,Hamburg-Mitte
Finkenwerder (Fähre),53.535385,9.878707,1,Hamburg-Mitte
Finkenwerder Landscheideweg,53.52821,9.859799,1,Hamburg-Mitte
Fischauktionshalle,53.545147,9.951821,2,Altona
Fischbeker Heideweg,53.459026,9.851489,7,Harburg
Fischbeker Heuweg,53.47105,9.826685,7,Harburg
Fischbeker Holtweg,53.467415,9.859713,7,Harburg
Fischbeker Moor (Schule),53.473167,9.836471,7,Harburg
Fischers Allee,53.548203,9.922198,2,Altona
Fischmarkt,53.547375,9.950815,2,Altona
Fiskalische Straße (Energieberg),53.51617,10.020429,1,Hamburg-Mitte
Flachsland,53.58423,10.047256,4,Hamburg-Nord
Flerrentwiete (Nord),53.58311,9.75265,2,Altona
Flotowstraße,53.58071,10.025699,4,Hamburg-Nord
Flottbeker Drift,53.570667,9.875122,2,Altona
Flottbeker Kirche,53.565376,9.877503,2,Altona
Flurkamp,53.572758,9.864869,2,Altona
Flurstraße (Nord),53.59341,9.870321,2,Altona
Flurstraße/Rugenbarg,53.58545,9.866729,2,Altona
Flüggestraße,53.58678,10.03169,4,Hamburg-Nord
Fockenweide,53.49036,10.179022,6,Bergedorf
Fontenay,53.5648,9.994508,3,Eimsbüttel
Foorthkamp,53.656635,10.004914,4,Hamburg-Nord
Forstweg,53.459435,9.93887,7,Harburg
Forum Gymnasium Rahlstedt,53.600346,10.142642,5,Wandsbek
Foßredder,53.647533,10.172652,5,Wandsbek
Frahmredder,53.647285,10.102172,5,Wandsbek
Frahmstraße,53.56397,9.826194,2,Altona
Francoper Hinterdeich,53.496876,9.874444,7,Harburg
Francoper Straße,53.471394,9.863408,7,Harburg
Frankring,53.660297,10.156714,5,Wandsbek
Franzosenheide,53.63144,9.900204,3,Eimsbüttel
Franzosenkoppel,53.600876,9.880188,2,Altona
Freegen,53.440826,10.12937,6,Bergedorf
Freihafenelbbrücke (Süd),53.530857,10.019868,1,Hamburg-Mitte
Freiluftschule Moorwerder,53.46317,10.06198,1,Hamburg-Mitte
Freizeitbad Bondenwald,53.626163,9.937152,3,Eimsbüttel
Freizeitbad MidSommerland,53.447754,9.980908,7,Harburg
Freudenthalweg,53.43935,9.987903,7,Harburg
Frickestraße,53.59756,9.978496,4,Hamburg-Nord
Friedhof Bergedorf,53.478874,10.249981,6,Bergedorf
Friedhof Bergedorf (Kapelle 1),53.48082,10.245067,6,Bergedorf
Friedhof Finkenriek,53.47467,10.01142,1,Hamburg-Mitte
Friedhof Finkenriek (Eingang),53.47551,10.004572,1,Hamburg-Mitte
Friedhof Holstenkamp,53.57174,9.91317,2,Altona
Friedhof Neuwiedenthal,53.476295,9.869171,7,Harburg
Friedhof Nienstedten,53.555473,9.843029,2,Altona
Friedhof Ohlsdorf (Kapelle 1),53.622322,10.040431,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 10),53.619987,10.054807,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 11),53.629555,10.074908,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 12),53.62444,10.070365,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 13),53.62433,10.076589,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 2),53.62335,10.041137,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 3),53.61779,10.045987,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 4),53.61692,10.04184,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 6),53.62739,10.054659,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 7),53.62816,10.046908,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 8),53.626755,10.038273,4,Hamburg-Nord
Friedhof Ohlsdorf (Kapelle 9),53.624527,10.062659,4,Hamburg-Nord
Friedhof Tonndorf,53.583153,10.11453,5,Wandsbek
Friedhof Öjendorf (Feierhallen),53.556866,10.126424,1,Hamburg-Mitte
Friedhof Öjendorf (Haupteingang),53.557285,10.121863,1,Hamburg-Mitte
Friedhof Öjendorf (Nord-Ring),53.55901,10.125047,1,Hamburg-Mitte
Friedhof Öjendorf (Nordeingang),53.558372,10.131293,1,Hamburg-Mitte
Friedhof Öjendorf (Ost-Ring),53.554993,10.13161,1,Hamburg-Mitte
Friedhof Öjendorf (Süd-Ring),53.554207,10.123532,1,Hamburg-Mitte
Friedhof Öjendorf (Südeingang),53.553493,10.128719,1,Hamburg-Mitte
Friedmannbogen,53.477993,10.183785,6,Bergedorf
Friedrich-Ebert-Damm (Nord),53.59966,10.113515,5,Wandsbek
Friedrich-Ebert-Damm (West),53.584747,10.078587,5,Wandsbek
Friedrich-Frank-Bogen (Mitte),53.492275,10.1779,6,Bergedorf
Friedrich-Frank-Bogen (Nord),53.494118,10.179653,6,Bergedorf
Fritz-Flinte-Ring,53.61062,10.049345,5,Wandsbek
Fritz-Lindemann-Weg,53.51018,10.185451,6,Bergedorf
Fritz-Neubers-Weg,53.591393,10.039837,4,Hamburg-Nord
Frobeniusweg,53.536892,10.108909,1,Hamburg-Mitte
Frohmestraße (Mitte),53.63229,9.921362,3,Eimsbüttel
Fruchtallee (Haus),53.571354,9.956999,3,Eimsbüttel
Fruteweg,53.571377,9.75143,2,Altona
Fuchsbergredder,53.560562,10.118493,1,Hamburg-Mitte
Fuchsbergweg,53.562378,10.132502,1,Hamburg-Mitte
Fuhlsbütteler Weg,53.6223,9.954811,3,Eimsbüttel
Furchenacker,53.61697,9.897115,3,Eimsbüttel
Furtweg,53.605885,9.899207,3,Eimsbüttel
Försterkamp,53.470486,9.91649,7,Harburg
Fünfhausen,53.444756,10.130859,6,Bergedorf
Fünfhausen (Durchdeich),53.444347,10.127582,6,Bergedorf
Fünfhausener Hauptdeich,53.466446,10.045076,7,Harburg
Fünfhausener Straße,53.46302,10.049665,,
Gammer Weg (Süd),53.426937,10.273431,6,Bergedorf
Gammer Weg 146,53.44131,10.278135,6,Bergedorf
Garleff-Bindt-Weg,53.665947,10.077877,5,Wandsbek
Gartenfreunde Francoper Straße,53.4872,9.867993,7,Harburg
Gauert,53.463802,10.088422,6,Bergedorf
Gauerter Hauptdeich 35,53.46322,10.066754,6,Bergedorf
Gauerter Hauptdeich 77,53.46026,10.069977,6,Bergedorf
Geesthachter Weg,53.588425,10.17124,5,Wandsbek
Gellersenweg,53.455006,9.947574,7,Harburg
Genslerstraße,53.592922,10.038183,4,Hamburg-Nord
Georg-Blume-Straße,53.561996,10.102126,1,Hamburg-Mitte
Georg-Heyken-Straße,53.482723,9.900229,7,Harburg
Georgswerder Damm,53.52645,10.026332,1,Hamburg-Mitte
Geranienweg,53.578545,9.86606,2,Altona
Gerda-Gmelin-Platz,53.53979,10.0143,1,Hamburg-Mitte
Gerhart-Hauptmann-Platz,53.55075,9.998428,1,Hamburg-Mitte
Gerichtstraße,53.55573,9.943251,2,Altona
Gersonsweg,53.474762,10.182595,6,Bergedorf
Gerstenwiese,53.618362,10.160402,5,Wandsbek
Gertigstraße,53.581055,10.011952,4,Hamburg-Nord
Gertrud-Seele-Kehre,53.480595,10.173312,6,Bergedorf
Geutensweg,53.472324,9.839828,7,Harburg
Gewerbegebiet Moorfleet,53.50481,10.090663,6,Bergedorf
Gewerbegebiet Obergeorgswerder,53.50894,10.048051,1,Hamburg-Mitte
Gewerbepark Merkur,53.60751,10.188585,5,Wandsbek
Gewerbepark Merkur (Süd),53.603218,10.188222,5,Wandsbek
Gewerbepark Victoria,53.603565,10.193273,5,Wandsbek
Gilcherweg,53.642242,10.113457,5,Wandsbek
Ginsterstieg,53.573162,9.757545,2,Altona
Gladowstraße,53.579414,10.0751,5,Wandsbek
Glashütter Landstraße,53.64773,10.041541,5,Wandsbek
Glatzer Straße,53.579678,10.144576,5,Wandsbek
Gleiwitzer Bogen,53.57054,10.141088,5,Wandsbek
Glockenhausbrücke,53.51731,10.123746,6,Bergedorf
Gluckstraße,53.572044,10.038939,4,Hamburg-Nord
Godeffroystraße,53.560448,9.818634,2,Altona
Goebenstraße,53.57774,9.961995,3,Eimsbüttel
Goerdelerstraße,53.501442,10.210918,6,Bergedorf
Goethestraße,53.55198,9.940084,2,Altona
Goetjensorter Deich,53.49061,10.048156,1,Hamburg-Mitte
Goldbekplatz,53.583546,10.009761,4,Hamburg-Nord
Goldene Wiege (Jahnhöhe),53.458347,9.935153,7,Harburg
Goldröschenweg,53.651413,10.068508,5,Wandsbek
Gorch-Fock-Schule,53.56295,9.80184,2,Altona
Goseburg,53.471638,10.104375,6,Bergedorf
Gottschalkring,53.449753,9.966263,7,Harburg
Gottschalkweg,53.635715,9.943337,3,Eimsbüttel
Graf-Anton-Weg,53.627205,9.944259,3,Eimsbüttel
Graf-Johann-Weg,53.627934,9.919266,3,Eimsbüttel
Graf-Otto-Weg,53.64529,9.912483,3,Eimsbüttel
Graf-Otto-Weg (West),53.644413,9.908676,3,Eimsbüttel
Grandkoppel,53.503925,10.191064,6,Bergedorf
Grandkoppel (West),53.505543,10.186392,6,Bergedorf
Grandkoppelstieg,53.506092,10.191893,6,Bergedorf
Grandweg (Süd),53.585823,9.967579,3,Eimsbüttel
Grashofweg,53.453777,10.232519,6,Bergedorf
Graumannsweg,53.56197,10.016361,4,Hamburg-Nord
Greifenberger Straße,53.617027,10.135552,5,Wandsbek
Greifenberger Straße (Ost),53.618446,10.144824,5,Wandsbek
Grelckstraße,53.602417,9.953532,3,Eimsbüttel
Grenzacker,53.62009,9.892904,3,Eimsbüttel
Grenzkehre,53.416615,9.984472,7,Harburg
Gretchen-Wohlwill-Platz,53.53661,10.0174,1,Hamburg-Mitte
Grevenweg,53.550987,10.043417,1,Hamburg-Mitte
Griesstraße,53.56236,10.047138,1,Hamburg-Mitte
Grimmstraße,53.58054,9.813512,2,Altona
Grindelhof,53.567074,9.980949,3,Eimsbüttel
Grootmoor,53.632633,10.105025,5,Wandsbek
Grotefendweg,53.566544,9.827306,2,Altona
Grothwisch,53.651756,9.918695,3,Eimsbüttel
Grotiusweg (Mitte),53.56949,9.765736,2,Altona
Grotkoppelweg,53.639473,9.970108,3,Eimsbüttel
Groß Flottbeker Straße,53.569378,9.878567,2,Altona
Große Bergstraße,53.551212,9.946223,2,Altona
Große Brunnenstraße,53.5508,9.925589,2,Altona
Große Elbstraße,53.544117,9.94252,2,Altona
Große Freiheit,53.55162,9.958348,1,Hamburg-Mitte
Große Rainstraße,53.554096,9.932345,2,Altona
Große Straße,53.45052,9.923751,7,Harburg
Großer Ring,53.641098,9.925978,3,Eimsbüttel
Großheidestraße,53.58539,10.027156,4,Hamburg-Nord
Großlohe,53.602066,10.181966,5,Wandsbek
Großmannstraße,53.541145,10.048892,1,Hamburg-Mitte
Großmoorbogen,53.453045,10.006049,7,Harburg
Großmoorbogen (Neuländer See),53.460293,10.010798,7,Harburg
